"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"275","New Lynn",2017,"Mana",0.011,0.0014070346367272,5e-04,0.0138841695828796
"276","New Lynn",2017,"Maori Party",0.0036,0.00338004569490551,0.00168168863258653,0.0115971628543431
"277","New Lynn",2017,"National Party",0.3923,0.363282117759847,0.296461189857888,0.417971948269397
"278","New Lynn",2017,"New Zealand First Party",0.0718,0.0649593077440713,0.0295922180889439,0.143623634013828
"279","New Lynn",2017,"United Future",0.0017,0.0128891935217345,0.00107864798943684,0.0757579472835369
"280","New Plymouth",2017,"ACT",0.0046,0.00141371333428442,5e-04,0.00480090337934373
"281","New Plymouth",2017,"Conservative Party",0.032,0.000855388027172249,5e-04,0.00897193239466222
"282","New Plymouth",2017,"Green Party",0.08,0.0823618798477229,0.06736040960223,0.100382686964958
"283","New Plymouth",2017,"Labour Party",0.2116,0.25448275610052,0.21204236457085,0.303386694789944
"284","New Plymouth",2017,"Mana",0.007,0.00089538567791731,5e-04,0.00947118053899347
"285","New Plymouth",2017,"Maori Party",0.0053,0.00497617838416644,0.00247581937575239,0.012347017790487
"286","New Plymouth",2017,"National Party",0.5584,0.529382117759847,0.462561189857888,0.580296289193243
